DimInvestmentID,Investment Regime,Asset Class,Sub Asset Class,SubAssetClassNew,AssetClassNew,Original_AssetClass,Original_SubAssetClass,SortOrder_Regime,SortOrder_AssetClass,SortOrder_SubAssetClass,IsAssetClass Total,IsConsolidation Account,IsRegime Total,IsSubassetClass Total,Name,IsAssetClassTotal,IsConsolidationAccount,InvestmentManagerID,IsRegimeTotal,IsSubassetClass_Total
10993,Real Return,Public Real Estate,US/Canada RE,US/Canada RE,Public Real Estate,Public Real Estate,US/Canada RE,3,16,36,0,0,0,0,Security Capital US,0,0,Security Capital,0,0
12877,Real Return,Public Real Estate,Global RE,Global RE,Public Real Estate,Public Real Estate,Global RE,3,16,40,0,0,0,0,MS Global,0,0,Morgan Stanley Investments,0,0
17856,Real Return,Public Real Estate,Global RE,Global RE,Public Real Estate,Public Real Estate,Global RE,3,16,40,0,0,0,0,Cohen Global,0,0,Cohen and Steers,0,0
332,Real Return,Infrastructure,Diversified Infrastructure,Diversified Infrastructure,Infrastructure,Infrastructure,Diversified Infrastructure,3,15,32,0,0,0,0,ArcLight II,0,0,ArcLight,0,0
477,Real Return,Infrastructure,Diversified Infrastructure,Diversified Infrastructure,Infrastructure,Infrastructure,Diversified Infrastructure,3,15,32,0,0,0,0,ArcLight IV,0,0,ArcLight,0,0
533,Real Return,Infrastructure,Energy Midstream,Energy Midstream,Infrastructure,Infrastructure,Energy Midstream,3,15,29,0,0,0,0,Howard Energy CI - Project Lonestar,0,0,Howard Energy Partners,0,0
1228,Real Return,Infrastructure,Diversified Infrastructure,Diversified Infrastructure,Infrastructure,Infrastructure,Diversified Infrastructure,3,15,32,0,0,0,0,EQT Infrastructure V,0,0,EQT,0,0
1663,Real Return,Infrastructure,Diversified Commodities,Diversified Commodities,Infrastructure,Infrastructure,Diversified Commodities,3,15,31,0,0,0,0,GS Infrastructure,0,0,Goldman Sachs,0,0
1869,Real Return,Infrastructure,Diversified Infrastructure,Diversified Infrastructure,Infrastructure,Infrastructure,Diversified Infrastructure,3,15,32,0,0,0,0,iCON Infrastructure VI,0,0,iCON Infrastructure,0,0
2192,Real Return,Infrastructure,Communications,Communications,Infrastructure,Infrastructure,Communications,3,15,35,0,0,0,0,Grain II,0,0,Grain Management,0,0
2197,Real Return,Infrastructure,Communications,Communications,Infrastructure,Infrastructure,Communications,3,15,35,0,0,0,0,Grain Opp III,0,0,Grain Management,0,0
2262,Real Return,Infrastructure,Communications,Communications,Infrastructure,Infrastructure,Communications,3,15,35,0,0,0,0,Grain Opp II CI - Ritter,0,0,Grain Management,0,0
2339,Real Return,Infrastructure,Power & Renewables,Power & Renewables,Infrastructure,Infrastructure,Power & Renewables,3,15,33,0,0,0,0,EQT Infrastructure V CI - Castle (Reworld),0,0,EQT,0,0
2436,Real Return,Infrastructure,Diversified Infrastructure,Diversified Infrastructure,Infrastructure,Infrastructure,Diversified Infrastructure,3,15,32,0,0,0,0,Patria II,0,0,Patria,0,0
2648,Real Return,Infrastructure,Diversified Infrastructure,Diversified Infrastructure,Infrastructure,Infrastructure,Diversified Infrastructure,3,15,32,0,0,0,0,Moontower Heritage Longhorn I,0,0,Moontower,0,0
2731,Real Return,Infrastructure,Power & Renewables,Power & Renewables,Infrastructure,Infrastructure,Power & Renewables,3,15,33,0,0,0,0,Patria II CI - LAP,0,0,Patria,0,0
2939,Real Return,Infrastructure,Power & Renewables,Power & Renewables,Infrastructure,Infrastructure,Power & Renewables,3,15,33,0,0,0,0,EIV V CI - Amp,0,0,EIV Capital,0,0
3098,Real Return,Infrastructure,Transportation,Transportation,Infrastructure,Infrastructure,Transportation,3,15,34,0,0,0,0,Brookfield V CI - Thanos,0,0,Brookfield Asset Management,0,0
3195,Real Return,Infrastructure,Power & Renewables,Power & Renewables,Infrastructure,Infrastructure,Power & Renewables,3,15,33,0,0,0,0,Tenaska Power II,0,0,Tenaska,0,0
3311,Real Return,Infrastructure,Diversified Infrastructure,Diversified Infrastructure,Infrastructure,Infrastructure,Diversified Infrastructure,3,15,32,0,0,0,0,Blackstone SP Infra IV,0,0,Blackstone,0,0
3646,Real Return,Infrastructure,Communications,Communications,Infrastructure,Infrastructure,Communications,3,15,35,0,0,0,0,Asterion II CI - NBI,0,0,Asterion Industrial Partners,0,0
3747,Real Return,Infrastructure,Power & Renewables,Power & Renewables,Infrastructure,Infrastructure,Power & Renewables,3,15,33,0,0,0,0,Pennybacker Critical Infra I CI - Cambrian,0,0,Pennybacker,0,0
3757,Real Return,Infrastructure,Diversified Infrastructure,Diversified Infrastructure,Infrastructure,Infrastructure,Diversified Infrastructure,3,15,32,0,0,0,0,Brookfield Infrastructure Structured Solutions (BISS),0,0,Brookfield Asset Management,0,0
3846,Real Return,Infrastructure,Power & Renewables,Power & Renewables,Infrastructure,Infrastructure,Power & Renewables,3,15,33,0,0,0,0,Blackstone SP Infra III CI - Project Surge,0,0,Blackstone,0,0
4320,Real Return,Infrastructure,Diversified Infrastructure,Diversified Infrastructure,Infrastructure,Infrastructure,Diversified Infrastructure,3,15,32,0,0,0,0,Brookfield Infrastructure V,0,0,Brookfield Asset Management,0,0
4348,Real Return,Infrastructure,Energy Midstream,Energy Midstream,Infrastructure,Infrastructure,Energy Midstream,3,15,29,0,0,0,0,Brookfield Infra V CI - Colonial,0,0,Brookfield Asset Management,0,0
5090,Real Return,Infrastructure,Power & Renewables,Power & Renewables,Infrastructure,Infrastructure,Power & Renewables,3,15,33,0,0,0,0,Oaktree Power IV,0,0,Oaktree,0,0
5211,Real Return,Infrastructure,Diversified Infrastructure,Diversified Infrastructure,Infrastructure,Infrastructure,Diversified Infrastructure,3,15,32,0,0,0,0,Moontower Heritage I,0,0,Moontower,0,0
5241,Real Return,Infrastructure,Diversified Infrastructure,Diversified Infrastructure,Infrastructure,Infrastructure,Diversified Infrastructure,3,15,32,0,0,0,0,Blackstone SP Infra III,0,0,Blackstone,0,0
5308,Real Return,Infrastructure,Diversified Infrastructure,Diversified Infrastructure,Infrastructure,Infrastructure,Diversified Infrastructure,3,15,32,0,0,0,0,EQT Infrastructure IV,0,0,EQT,0,0
5440,Real Return,Infrastructure,Diversified Infrastructure,Diversified Infrastructure,Infrastructure,Infrastructure,Diversified Infrastructure,3,15,32,0,0,0,0,Equis Asia II Parallel,0,0,Equis,0,0
5768,Real Return,Infrastructure,Diversified Infrastructure,Diversified Infrastructure,Infrastructure,Infrastructure,Diversified Infrastructure,3,15,32,0,0,0,0,Asterion II,0,0,Asterion Industrial Partners,0,0
6156,Real Return,Infrastructure,Communications,Communications,Infrastructure,Infrastructure,Communications,3,15,35,0,0,0,0,Grain Opp I,0,0,Grain Management,0,0
6299,Real Return,Infrastructure,Diversified Infrastructure,Diversified Infrastructure,Infrastructure,Infrastructure,Diversified Infrastructure,3,15,32,0,0,0,0,Equis Asia I Parallel,0,0,Equis,0,0
8061,Real Return,Infrastructure,Power & Renewables,Power & Renewables,Infrastructure,Infrastructure,Power & Renewables,3,15,33,0,0,0,0,Hull Street Energy III,0,0,Hull Street,0,0
8229,Real Return,Infrastructure,Communications,Communications,Infrastructure,Infrastructure,Communications,3,15,35,0,0,0,0,Blackstone SP Infra III CI - Project Sierra,0,0,Blackstone,0,0
8244,Real Return,Infrastructure,Power & Renewables,Power & Renewables,Infrastructure,Infrastructure,Power & Renewables,3,15,33,0,0,0,0,Equis - Japan Solar,0,0,Equis,0,0
8381,Real Return,Infrastructure,Diversified Infrastructure,Diversified Infrastructure,Infrastructure,Infrastructure,Diversified Infrastructure,3,15,32,0,0,0,0,Patria III,0,0,Patria,0,0
8468,Real Return,Infrastructure,Diversified Infrastructure,Diversified Infrastructure,Infrastructure,Infrastructure,Diversified Infrastructure,3,15,32,0,0,0,0,iCON Infrastructure VII,0,0,iCON Infrastructure,0,0
8605,Real Return,Infrastructure,Power & Renewables,Power & Renewables,Infrastructure,Infrastructure,Power & Renewables,3,15,33,0,0,0,0,Oaktree Power V,0,0,Oaktree,0,0
8781,Real Return,Infrastructure,Power & Renewables,Power & Renewables,Infrastructure,Infrastructure,Power & Renewables,3,15,33,0,0,0,0,Asterion III CI - ABIO,0,0,Asterion Industrial Partners,0,0
8803,Real Return,Infrastructure,Diversified Infrastructure,Diversified Infrastructure,Infrastructure,Infrastructure,Diversified Infrastructure,3,15,32,0,0,0,0,ArcLight III,0,0,ArcLight,0,0
8978,Real Return,Infrastructure,Energy Midstream,Energy Midstream,Infrastructure,Infrastructure,Energy Midstream,3,15,29,0,0,0,0,EIV V CI - MVP,0,0,EIV Capital,0,0
9793,Real Return,Infrastructure,Communications,Communications,Infrastructure,Infrastructure,Communications,3,15,35,0,0,0,0,Grain I,0,0,Grain Management,0,0
11373,Real Return,Infrastructure,Diversified Infrastructure,Diversified Infrastructure,Infrastructure,Infrastructure,Diversified Infrastructure,3,15,32,0,0,0,0,EQT Infrastructure VI,0,0,EQT,0,0
11738,Real Return,Infrastructure,Communications,Communications,Infrastructure,Infrastructure,Communications,3,15,35,0,0,0,0,Grain Opp II CI - C-Band,0,0,Grain Management,0,0
12130,Real Return,Infrastructure,Power & Renewables,Power & Renewables,Infrastructure,Infrastructure,Power & Renewables,3,15,33,0,0,0,0,Carbon Capital,0,0,Sindicatum,0,0
12273,Real Return,Infrastructure,Diversified Infrastructure,Diversified Infrastructure,Infrastructure,Infrastructure,Diversified Infrastructure,3,15,32,0,0,0,0,iCON Infrastructure VI CI - Andromeda,0,0,iCON Infrastructure,0,0
13465,Real Return,Infrastructure,Diversified Infrastructure,Diversified Infrastructure,Infrastructure,Infrastructure,Diversified Infrastructure,3,15,32,0,0,0,0,EQT Infrastructure VI CI - Seven Seas (aka Sedna),0,0,EQT,0,0
15264,Real Return,Infrastructure,Power & Renewables,Power & Renewables,Infrastructure,Infrastructure,Power & Renewables,3,15,33,0,0,0,0,Oaktree Power VII,0,0,Oaktree,0,0
15412,Real Return,Infrastructure,Power & Renewables,Power & Renewables,Infrastructure,Infrastructure,Power & Renewables,3,15,33,0,0,0,0,Oaktree Power IV CI - ATI,0,0,Oaktree,0,0
16258,Real Return,Infrastructure,Power & Renewables,Power & Renewables,Infrastructure,Infrastructure,Power & Renewables,3,15,33,0,0,0,0,Hull Street Energy II,0,0,Hull Street,0,0
16325,Real Return,Infrastructure,Diversified Infrastructure,Diversified Infrastructure,Infrastructure,Infrastructure,Diversified Infrastructure,3,15,32,0,0,0,0,EQT Infrastructure VI CI - Heritage,0,0,EQT,0,0
16805,Real Return,Infrastructure,Power & Renewables,Power & Renewables,Infrastructure,Infrastructure,Power & Renewables,3,15,33,0,0,0,0,Oaktree Power VII CI - Electroswitch,0,0,Oaktree,0,0
17236,Real Return,Infrastructure,Power & Renewables,Power & Renewables,Infrastructure,Infrastructure,Power & Renewables,3,15,33,0,0,0,0,Oaktree Power IV CI - ATI AddOn,0,0,Oaktree,0,0
17638,Real Return,Infrastructure,Power & Renewables,Power & Renewables,Infrastructure,Infrastructure,Power & Renewables,3,15,33,0,0,0,0,Asterion II CI - Steag,0,0,Asterion Industrial Partners,0,0
18065,Real Return,Infrastructure,Communications,Communications,Infrastructure,Infrastructure,Communications,3,15,35,0,0,0,0,Grain Opp II,0,0,Grain Management,0,0
18427,Real Return,Infrastructure,Diversified Infrastructure,Diversified Infrastructure,Infrastructure,Infrastructure,Diversified Infrastructure,3,15,32,0,0,0,0,Brookfield Infrastructure IV,0,0,Brookfield Asset Management,0,0
18524,Real Return,Infrastructure,Power & Renewables,Power & Renewables,Infrastructure,Infrastructure,Power & Renewables,3,15,33,0,0,0,0,Hull Street Energy I,0,0,Hull Street,0,0
18686,Real Return,Infrastructure,Energy Midstream,Energy Midstream,Infrastructure,Infrastructure,Energy Midstream,3,15,29,0,0,0,0,EQT Infrastructure IV CI - Kodiak,0,0,EQT,0,0
19153,Real Return,Infrastructure,Diversified Infrastructure,Diversified Infrastructure,Infrastructure,Infrastructure,Diversified Infrastructure,3,15,32,0,0,0,0,Equis Asia I,0,0,Equis,0,0
19472,Real Return,Infrastructure,Power & Renewables,Power & Renewables,Infrastructure,Infrastructure,Power & Renewables,3,15,33,0,0,0,0,Oaktree Power VI,0,0,Oaktree,0,0
19776,Real Return,Infrastructure,Power & Renewables,Power & Renewables,Infrastructure,Infrastructure,Power & Renewables,3,15,33,0,0,0,0,Oaktree Power III,0,0,Oaktree,0,0
19987,Real Return,Infrastructure,Power & Renewables,Power & Renewables,Infrastructure,Infrastructure,Power & Renewables,3,15,33,0,0,0,0,EQT Infrastructure V CI - InstaVolt,0,0,EQT,0,0
20037,Real Return,Infrastructure,Power & Renewables,Power & Renewables,Infrastructure,Infrastructure,Power & Renewables,3,15,33,0,0,0,0,Sindicatum I,0,0,Sindicatum,0,0
20432,Real Return,Infrastructure,Energy Midstream,Energy Midstream,Infrastructure,Infrastructure,Energy Midstream,3,15,29,0,0,0,0,EIV V,0,0,EIV Capital,0,0
20732,Real Return,Infrastructure,Diversified Infrastructure,Diversified Infrastructure,Infrastructure,Infrastructure,Diversified Infrastructure,3,15,32,0,0,0,0,Pennybacker Critical Infra CAVU GP,0,0,Pennybacker,0,0
20945,Real Return,Infrastructure,Communications,Communications,Infrastructure,Infrastructure,Communications,3,15,35,0,0,0,0,EQT Infrastructure IV CI - Global Connect,0,0,EQT,0,0
21696,Real Return,Infrastructure,Diversified Infrastructure,Diversified Infrastructure,Infrastructure,Infrastructure,Diversified Infrastructure,3,15,32,0,0,0,0,Equis Asia II,0,0,Equis,0,0
22918,Real Return,Infrastructure,Diversified Infrastructure,Diversified Infrastructure,Infrastructure,Infrastructure,Diversified Infrastructure,3,15,32,0,0,0,0,Pennybacker Critical Infra I,0,0,Pennybacker,0,0
23758,Real Return,Infrastructure,Diversified Infrastructure,Diversified Infrastructure,Infrastructure,Infrastructure,Diversified Infrastructure,3,15,32,0,0,0,0,Asterion III,0,0,Asterion Industrial Partners,0,0
24697,Real Return,Infrastructure,Diversified Infrastructure,Diversified Infrastructure,Infrastructure,Infrastructure,Diversified Infrastructure,3,15,32,0,0,0,0,ArcLight I,0,0,ArcLight,0,0
27224,Real Return,Infrastructure,Power & Renewables,Power & Renewables,Infrastructure,Infrastructure,Power & Renewables,3,15,33,0,0,0,0,Sindicatum I CI - ISCC GP,0,0,Sindicatum,0,0
28624,Real Return,Infrastructure,Power & Renewables,Power & Renewables,Infrastructure,Infrastructure,Power & Renewables,3,15,33,0,0,0,0,Oaktree Power II,0,0,Oaktree,0,0
28813,Real Return,Infrastructure,Transportation,Transportation,Infrastructure,Infrastructure,Transportation,3,15,34,0,0,0,0,Patria II CI - Hidrovias,0,0,Patria,0,0
29804,Real Return,Infrastructure,Power & Renewables,Power & Renewables,Infrastructure,Infrastructure,Power & Renewables,3,15,33,0,0,0,0,Hull Street Energy I - Parallel,0,0,Hull Street,0,0
30764,Real Return,Infrastructure,Communications,Communications,Infrastructure,Infrastructure,Communications,3,15,35,0,0,0,0,Grain Opp II CI - Summit Broadband,0,0,Grain Management,0,0
276,Real Return,Natural Resources,Agriculture,Agriculture,Natural Resources,Natural Resources,Agriculture,3,14,18,0,0,0,0,Aqua II - Latin America,0,0,Aqua,0,0
316,Real Return,Natural Resources,Natural Resources,Natural Resources,Natural Resources,Natural Resources,,3,14,,0,0,0,0,BRock Metals,0,0,BlackRock,0,0
736,Real Return,Natural Resources,Natural Resources,Natural Resources,Natural Resources,Natural Resources,,3,14,,0,0,0,0,COMEXGold,0,0,COMEX,0,0
821,Real Return,Natural Resources,Energy Midstream,Energy Midstream,Natural Resources,Natural Resources,Energy Midstream,3,14,29,0,0,0,0,Post Oak IV CI - Layne,0,0,Post Oak,0,0
1035,Real Return,Natural Resources,Energy Upstream,Energy Upstream,Natural Resources,Natural Resources,Energy Upstream,3,14,30,0,0,0,0,Wood AR,0,0,Energy Arrow,0,0
1046,Real Return,Natural Resources,Natural Resources,Natural Resources,Natural Resources,Natural Resources,,3,14,,0,0,0,0,Goldman Comm,0,0,Goldman Commodities,0,0
1147,Real Return,Natural Resources,Energy Upstream,Energy Upstream,Natural Resources,Natural Resources,Energy Upstream,3,14,30,0,0,0,0,EnCap IIIB,0,0,EnCap,0,0
1223,Real Return,Natural Resources,Energy Upstream,Energy Upstream,Natural Resources,Natural Resources,Energy Upstream,3,14,30,0,0,0,0,EnCap VII,0,0,EnCap,0,0
1243,Real Return,Natural Resources,Energy Upstream,Energy Upstream,Natural Resources,Natural Resources,Energy Upstream,3,14,30,0,0,0,0,Henderson AR,0,0,Energy Arrow,0,0
1283,Real Return,Natural Resources,Energy Upstream,Energy Upstream,Natural Resources,Natural Resources,Energy Upstream,3,14,30,0,0,0,0,Henderson OR,0,0,Energy Arrow,0,0
1384,Real Return,Natural Resources,Metals & Mining,Metals & Mining,Natural Resources,Natural Resources,Metals & Mining,3,14,31,0,0,0,0,Galena I,0,0,Galena,0,0
1396,Real Return,Natural Resources,Energy Upstream,Energy Upstream,Natural Resources,Natural Resources,Energy Upstream,3,14,30,0,0,0,0,EnCap IVB,0,0,EnCap,0,0
1498,Real Return,Natural Resources,Energy Midstream,Energy Midstream,Natural Resources,Natural Resources,Energy Midstream,3,14,29,0,0,0,0,Encap EFM CI - Nuevo,0,0,EnCap,0,0
1529,Real Return,Natural Resources,Energy Upstream,Energy Upstream,Natural Resources,Natural Resources,Energy Upstream,3,14,30,0,0,0,0,Van Zandt OR,0,0,Energy Arrow,0,0
1640,Real Return,Natural Resources,Energy Upstream,Energy Upstream,Natural Resources,Natural Resources,Energy Upstream,3,14,30,0,0,0,0,Goldston Glade,0,0,Goldston,0,0
1652,Real Return,Natural Resources,Energy Midstream,Energy Midstream,Natural Resources,Natural Resources,Energy Midstream,3,14,29,0,0,0,0,Caiman,0,0,EnCap,0,0
1670,Real Return,Natural Resources,Energy Upstream,Energy Upstream,Natural Resources,Natural Resources,Energy Upstream,3,14,30,0,0,0,0,Henderson Royalty,0,0,Energy Arrow,0,0
1712,Real Return,Natural Resources,Energy Midstream,Energy Midstream,Natural Resources,Natural Resources,Energy Midstream,3,14,29,0,0,0,0,Encap EFM I,0,0,EnCap,0,0
1777,Real Return,Natural Resources,Agriculture,Agriculture,Natural Resources,Natural Resources,Agriculture,3,14,18,0,0,0,0,Paine V CI - SNFL,0,0,Paine Schwartz,0,0
1798,Real Return,Natural Resources,Energy Upstream,Energy Upstream,Natural Resources,Natural Resources,Energy Upstream,3,14,30,0,0,0,0,Goldston 5,0,0,Goldston,0,0
1878,Real Return,Natural Resources,Energy Upstream,Energy Upstream,Natural Resources,Natural Resources,Energy Upstream,3,14,30,0,0,0,0,Kerogen I CI - Twinza Upsize,0,0,Kerogen,0,0
2063,Real Return,Natural Resources,Energy Upstream,Energy Upstream,Natural Resources,Natural Resources,Energy Upstream,3,14,30,0,0,0,0,Azimuth CI - BlackSwan,0,0,Azimuth,0,0
2097,Real Return,Natural Resources,Energy Upstream,Energy Upstream,Natural Resources,Natural Resources,Energy Upstream,3,14,30,0,0,0,0,Goldston 4,0,0,Goldston,0,0
2150,Real Return,Natural Resources,Energy Upstream,Energy Upstream,Natural Resources,Natural Resources,Energy Upstream,3,14,30,0,0,0,0,Goldston Glade J,0,0,Goldston,0,0
2184,Real Return,Natural Resources,Energy Upstream,Energy Upstream,Natural Resources,Natural Resources,Energy Upstream,3,14,30,0,0,0,0,PEP Development Opp I,0,0,Pickering Energy Partners,0,0
2369,Real Return,Natural Resources,Energy Upstream,Energy Upstream,Natural Resources,Natural Resources,Energy Upstream,3,14,30,0,0,0,0,Goldston 3,0,0,Goldston,0,0
2663,Real Return,Natural Resources,Energy Upstream,Energy Upstream,Natural Resources,Natural Resources,Energy Upstream,3,14,30,0,0,0,0,Post Oak Parallel,0,0,Post Oak,0,0
2707,Real Return,Natural Resources,Natural Resources,Natural Resources,Natural Resources,Natural Resources,,3,14,,0,0,0,0,Sandefer Energy,0,0,Sandefer,0,0
3086,Real Return,Natural Resources,Natural Resources,Natural Resources,Natural Resources,Natural Resources,,3,14,,0,0,0,0,The Mitchell Group,0,0,The Mitchell Group,0,0
3216,Real Return,Natural Resources,Natural Resources,Natural Resources,Natural Resources,Natural Resources,,3,14,,0,0,0,0,SCF IV,0,0,SCF,0,0
3433,Real Return,Natural Resources,Metals & Mining,Metals & Mining,Natural Resources,Natural Resources,Metals & Mining,3,14,31,0,0,0,0,Resource Cap V,0,0,RCF,0,0
3569,Real Return,Natural Resources,Energy Upstream,Energy Upstream,Natural Resources,Natural Resources,Energy Upstream,3,14,30,0,0,0,0,Post Oak II,0,0,Post Oak,0,0
3572,Real Return,Natural Resources,Energy Upstream,Energy Upstream,Natural Resources,Natural Resources,Energy Upstream,3,14,30,0,0,0,0,NGP IX,0,0,NGP,0,0
3610,Real Return,Natural Resources,Natural Resources,Natural Resources,Natural Resources,Natural Resources,,3,14,,0,0,0,0,TPH MLP,0,0,Tudor Pickering,0,0
4401,Real Return,Natural Resources,Energy Upstream,Energy Upstream,Natural Resources,Natural Resources,Energy Upstream,3,14,30,0,0,0,0,Kerogen IV CI - NewAge,0,0,Kerogen,0,0
4421,Real Return,Natural Resources,Metals & Mining,Metals & Mining,Natural Resources,Natural Resources,Metals & Mining,3,14,31,0,0,0,0,Galena Wolverine (Bowie) Continuation Vehicle,0,0,Galena,0,0
4526,Real Return,Natural Resources,Agriculture,Agriculture,Natural Resources,Natural Resources,Agriculture,3,14,18,0,0,0,0,ARCH VII CI - AgBiome,0,0,ARCH Venture,0,0
4568,Real Return,Natural Resources,Energy Midstream,Energy Midstream,Natural Resources,Natural Resources,Energy Midstream,3,14,29,0,0,0,0,EIV II CI - H2O,0,0,EIV Capital,0,0
4977,Real Return,Natural Resources,Energy Upstream,Energy Upstream,Natural Resources,Natural Resources,Energy Upstream,3,14,30,0,0,0,0,Warwick III,0,0,Warwick,0,0
5083,Real Return,Natural Resources,Agriculture,Agriculture,Natural Resources,Natural Resources,Agriculture,3,14,18,0,0,0,0,Mandala Agri II,0,0,Mandala,0,0
5338,Real Return,Natural Resources,Agriculture,Agriculture,Natural Resources,Natural Resources,Agriculture,3,14,18,0,0,0,0,Paine Spearhead CI,0,0,Paine Schwartz,0,0
5775,Real Return,Natural Resources,Agriculture,Agriculture,Natural Resources,Natural Resources,Agriculture,3,14,18,0,0,0,0,Mandala Agri II Parallel,0,0,Mandala,0,0
5886,Real Return,Natural Resources,Energy Upstream,Energy Upstream,Natural Resources,Natural Resources,Energy Upstream,3,14,30,0,0,0,0,Anderson AR,0,0,Energy Arrow,0,0
5890,Real Return,Natural Resources,Agriculture,Agriculture,Natural Resources,Natural Resources,Agriculture,3,14,18,0,0,0,0,ARCH VIII CI - IngredientWerks,0,0,ARCH Venture,0,0
5903,Real Return,Natural Resources,Metals & Mining,Metals & Mining,Natural Resources,Natural Resources,Metals & Mining,3,14,31,0,0,0,0,Tembo II Parallel,0,0,Tembo,0,0
6065,Real Return,Natural Resources,Energy Upstream,Energy Upstream,Natural Resources,Natural Resources,Energy Upstream,3,14,30,0,0,0,0,Smith OR,0,0,Energy Arrow,0,0
6147,Real Return,Natural Resources,Energy Midstream,Energy Midstream,Natural Resources,Natural Resources,Energy Midstream,3,14,29,0,0,0,0,Encap EFM I - Parallel,0,0,EnCap,0,0
6493,Real Return,Natural Resources,Energy Upstream,Energy Upstream,Natural Resources,Natural Resources,Energy Upstream,3,14,30,0,0,0,0,Warwick III CI - Minerva,0,0,Warwick,0,0
6704,Real Return,Natural Resources,Energy Upstream,Energy Upstream,Natural Resources,Natural Resources,Energy Upstream,3,14,30,0,0,0,0,NGP X,0,0,NGP,0,0
6717,Real Return,Natural Resources,Energy Midstream,Energy Midstream,Natural Resources,Natural Resources,Energy Midstream,3,14,29,0,0,0,0,Azimuth III CI - Altex - Voting,0,0,Azimuth,0,0
6786,Real Return,Natural Resources,Energy Upstream,Energy Upstream,Natural Resources,Natural Resources,Energy Upstream,3,14,30,0,0,0,0,Azimuth III CI - Corex,0,0,Azimuth,0,0
6820,Real Return,Natural Resources,Energy Upstream,Energy Upstream,Natural Resources,Natural Resources,Energy Upstream,3,14,30,0,0,0,0,Post Oak II CI - Rimrock,0,0,Post Oak,0,0
6911,Real Return,Natural Resources,Agriculture,Agriculture,Natural Resources,Natural Resources,Agriculture,3,14,18,0,0,0,0,ARCH VII CI - AgBiome - D,0,0,ARCH Venture,0,0
6952,Real Return,Natural Resources,Metals & Mining,Metals & Mining,Natural Resources,Natural Resources,Metals & Mining,3,14,31,0,0,0,0,Resource Cap V Annex,0,0,RCF,0,0
6971,Real Return,Natural Resources,Energy Midstream,Energy Midstream,Natural Resources,Natural Resources,Energy Midstream,3,14,29,0,0,0,0,EIV IV,0,0,EIV Capital,0,0
7113,Real Return,Natural Resources,Energy Upstream,Energy Upstream,Natural Resources,Natural Resources,Energy Upstream,3,14,30,0,0,0,0,Kerogen II CI - Zennor II,0,0,Kerogen,0,0
7608,Real Return,Natural Resources,Energy Upstream,Energy Upstream,Natural Resources,Natural Resources,Energy Upstream,3,14,30,0,0,0,0,Kerogen II - Expansion,0,0,Kerogen,0,0
7781,Real Return,Natural Resources,Agriculture,Agriculture,Natural Resources,Natural Resources,Agriculture,3,14,18,0,0,0,0,Mandala Agri I,0,0,Mandala,0,0
7940,Real Return,Natural Resources,Energy Upstream,Energy Upstream,Natural Resources,Natural Resources,Energy Upstream,3,14,30,0,0,0,0,Kerogen I CI - New Age II,0,0,Kerogen,0,0
8374,Real Return,Natural Resources,Metals & Mining,Metals & Mining,Natural Resources,Natural Resources,Metals & Mining,3,14,31,0,0,0,0,Resource Cap VI,0,0,RCF,0,0
8473,Real Return,Natural Resources,Agriculture,Agriculture,Natural Resources,Natural Resources,Agriculture,3,14,18,0,0,0,0,Aqua Agri II CI - Galaxy,0,0,Aqua,0,0
9125,Real Return,Natural Resources,Energy Midstream,Energy Midstream,Natural Resources,Natural Resources,Energy Midstream,3,14,29,0,0,0,0,Encap EFM III,0,0,EnCap,0,0
9267,Real Return,Natural Resources,Metals & Mining,Metals & Mining,Natural Resources,Natural Resources,Metals & Mining,3,14,31,0,0,0,0,RCF - Avanti Mining,0,0,RCF,0,0
9281,Real Return,Natural Resources,Metals & Mining,Metals & Mining,Natural Resources,Natural Resources,Metals & Mining,3,14,31,0,0,0,0,Tembo I,0,0,Tembo,0,0
9557,Real Return,Natural Resources,Metals & Mining,Metals & Mining,Natural Resources,Natural Resources,Metals & Mining,3,14,31,0,0,0,0,Quintana Metals,0,0,Quintana,0,0
9676,Real Return,Natural Resources,Energy Upstream,Energy Upstream,Natural Resources,Natural Resources,Energy Upstream,3,14,30,0,0,0,0,Van Zandt Royalty,0,0,Energy Arrow,0,0
9864,Real Return,Natural Resources,Energy Midstream,Energy Midstream,Natural Resources,Natural Resources,Energy Midstream,3,14,29,0,0,0,0,Azimuth III CI - Altex - Warrants,0,0,Azimuth,0,0
10003,Real Return,Natural Resources,Energy Midstream,Energy Midstream,Natural Resources,Natural Resources,Energy Midstream,3,14,29,0,0,0,0,Encap EFM II,0,0,EnCap,0,0
10061,Real Return,Natural Resources,Agriculture,Agriculture,Natural Resources,Natural Resources,Agriculture,3,14,18,0,0,0,0,Mandala Agri I CI - Arcadia Bio,0,0,Mandala,0,0
10063,Real Return,Natural Resources,Energy Upstream,Energy Upstream,Natural Resources,Natural Resources,Energy Upstream,3,14,30,0,0,0,0,Wood OR,0,0,Energy Arrow,0,0
10072,Real Return,Natural Resources,Energy Upstream,Energy Upstream,Natural Resources,Natural Resources,Energy Upstream,3,14,30,0,0,0,0,Smith AR,0,0,Energy Arrow,0,0
10104,Real Return,Natural Resources,Metals & Mining,Metals & Mining,Natural Resources,Natural Resources,Metals & Mining,3,14,31,0,0,0,0,Tembo CI - Toro Gold,0,0,Tembo,0,0
